date,hour,gmv
2018-10-13,18,348713.0
2018-10-13,19,403275.0
2018-10-13,20,317937.0
2018-10-13,21,346939.0
2018-10-13,22,397421.0
2018-10-13,23,837890.0
2018-10-14,0,702257.0
2018-10-14,1,303384.0
2018-10-14,2,152905.0
2018-10-14,3,69098.0
2018-10-14,4,47222.0
2018-10-14,5,60643.0
2018-10-14,6,84294.0
2018-10-14,7,166317.0
2018-10-14,8,295242.0
2018-10-14,9,376090.0
2018-10-14,10,439571.0
2018-10-14,11,495842.0
2018-10-14,12,564788.0
2018-10-14,13,550145.0
2018-10-14,14,532120.0
2018-10-14,15,572291.0
2018-10-14,16,519463.0
2018-10-14,17,467963.0
2018-10-14,18,339933.0
2018-10-14,19,433405.0
2018-10-14,20,403169.0
2018-10-14,21,327021.0
2018-10-14,22,442632.0
2018-10-14,23,497475.0
2018-10-15,0,365792.0
2018-10-15,1,173367.0
2018-10-15,2,117512.0
2018-10-15,3,64698.0
2018-10-15,4,24455.0
2018-10-15,5,39564.0
2018-10-15,6,71517.0
2018-10-15,7,154273.0
2018-10-15,8,295703.0
2018-10-15,9,318378.0
2018-10-15,10,407485.0
2018-10-15,11,451755.0
2018-10-15,12,488758.0
2018-10-15,13,540754.0
2018-10-15,14,576047.0
2018-10-15,15,742391.0
2018-10-15,16,1058351.0
2018-10-15,17,788253.0
2018-10-15,18,435666.0
2018-10-15,19,476568.0
2018-10-15,20,513810.0
2018-10-15,21,535866.0
2018-10-15,22,708978.0
2018-10-15,23,718560.0
2018-10-16,0,285127.0
2018-10-16,1,124492.0
2018-10-16,2,64871.0
2018-10-16,3,15180.0
2018-10-16,4,16800.0
2018-10-16,5,23459.0
2018-10-16,6,68578.0
2018-10-16,7,180247.0
2018-10-16,8,286452.0
2018-10-16,9,328970.0
2018-10-16,10,449772.0
2018-10-16,11,514925.0
2018-10-16,12,738982.0
2018-10-16,13,775285.0
2018-10-16,14,580465.0
2018-10-16,15,608434.0
2018-10-16,16,523954.0
2018-10-16,17,364161.0
2018-10-16,18,388616.0
2018-10-16,19,554908.0
2018-10-16,20,500908.0
2018-10-16,21,467693.0
2018-10-16,22,538980.0
2018-10-16,23,677024.0
2018-10-17,0,308895.0
2018-10-17,1,144878.0
2018-10-17,2,79241.0
2018-10-17,3,47095.0
2018-10-17,4,13856.0
2018-10-17,5,24234.0
2018-10-17,6,83853.0
2018-10-17,7,178297.0
2018-10-17,8,203700.0
2018-10-17,9,326746.0
2018-10-17,10,401777.0
2018-10-17,11,449649.0
2018-10-17,12,536890.0
2018-10-17,13,534792.0
2018-10-17,14,510134.0
2018-10-17,15,559199.0
2018-10-17,16,455784.0
2018-10-17,17,370101.0
2018-10-17,18,348008.0
2018-10-17,19,349467.0
2018-10-17,20,399153.0
2018-10-17,21,324832.0
2018-10-17,22,449362.0
2018-10-17,23,372607.0
2018-10-18,0,258401.0
2018-10-18,1,146425.0
2018-10-18,2,53763.0
2018-10-18,3,27162.0
2018-10-18,4,47519.0
2018-10-18,5,20753.0
2018-10-18,6,69034.0
2018-10-18,7,96071.0
2018-10-18,8,190777.0
2018-10-18,9,269905.0
2018-10-18,10,384307.0
2018-10-18,11,383628.0
2018-10-18,12,510069.0
2018-10-18,13,478543.0
2018-10-18,14,467336.0
2018-10-18,15,510257.0
2018-10-18,16,536001.0
2018-10-18,17,422068.0
2018-10-18,18,349027.0
2018-10-18,19,427145.0
2018-10-18,20,394165.0
2018-10-18,21,347182.0
2018-10-18,22,418260.0
2018-10-18,23,393326.0
2018-10-19,0,298098.0
2018-10-19,1,156653.0
2018-10-19,2,72916.0
2018-10-19,3,30790.0
2018-10-19,4,19111.0
2018-10-19,5,31668.0
2018-10-19,6,65915.0
2018-10-19,7,166801.0
2018-10-19,8,234275.0
2018-10-19,9,288542.0
2018-10-19,10,362605.0
2018-10-19,11,518858.0
2018-10-19,12,443728.0
2018-10-19,13,409893.0
2018-10-19,14,456252.0
2018-10-19,15,476680.0
2018-10-19,16,397433.0
2018-10-19,17,339824.0
2018-10-19,18,409835.0
2018-10-19,19,596101.0
2018-10-19,20,441406.0
2018-10-19,21,422888.0
2018-10-19,22,555992.0
2018-10-19,23,591392.0
2018-10-20,0,477272.0
2018-10-20,1,223470.0
2018-10-20,2,86859.0
2018-10-20,3,63275.0
2018-10-20,4,54059.0
2018-10-20,5,37322.0
2018-10-20,6,81027.0
2018-10-20,7,156372.0
2018-10-20,8,303500.0
2018-10-20,9,312811.0
2018-10-20,10,432988.0
2018-10-20,11,523527.0
2018-10-20,12,528222.0
2018-10-20,13,544631.0
2018-10-20,14,489113.0
2018-10-20,15,515916.0
2018-10-20,16,425217.0
2018-10-20,17,381401.0
2018-10-20,18,530670.0
2018-10-20,19,547462.0
2018-10-20,20,536486.0
2018-10-20,21,499220.0
2018-10-20,22,555018.0
2018-10-20,23,519840.0
2018-10-21,0,400232.0
2018-10-21,1,223115.0
2018-10-21,2,99010.0
2018-10-21,3,36698.0
2018-10-21,4,21911.0
2018-10-21,5,28401.0
2018-10-21,6,69833.0
2018-10-21,7,148549.0
2018-10-21,8,234651.0
2018-10-21,9,349082.0
2018-10-21,10,503969.0
2018-10-21,11,524101.0
2018-10-21,12,550400.0
2018-10-21,13,465551.0
2018-10-21,14,547744.0
2018-10-21,15,540768.0
2018-10-21,16,460342.0
2018-10-21,17,463156.0
2018-10-21,18,391838.0
2018-10-21,19,668040.0
2018-10-21,20,592551.0
2018-10-21,21,556631.0
2018-10-21,22,663660.0
2018-10-21,23,686547.1
2018-10-22,0,430162.0
2018-10-22,1,207818.0
2018-10-22,2,69361.0
2018-10-22,3,28441.0
2018-10-22,4,13849.0
2018-10-22,5,21970.0
2018-10-22,6,60109.0
2018-10-22,7,215048.0
2018-10-22,8,332785.0
2018-10-22,9,453811.0
2018-10-22,10,535481.0
2018-10-22,11,551343.0
2018-10-22,12,530745.0
2018-10-22,13,490032.0
2018-10-22,14,529359.0
2018-10-22,15,536729.0
2018-10-22,16,497112.0
2018-10-22,17,401611.0
2018-10-22,18,427503.0
2018-10-22,19,442701.0
2018-10-22,20,401462.0
2018-10-22,21,411772.0
2018-10-22,22,563766.0
2018-10-22,23,510489.0
2018-10-23,0,312948.0
2018-10-23,1,177976.0
2018-10-23,2,66184.0
2018-10-23,3,31105.0
2018-10-23,4,24620.0
2018-10-23,5,40961.0
2018-10-23,6,95469.0
2018-10-23,7,201271.0
2018-10-23,8,325161.0
2018-10-23,9,390523.0
2018-10-23,10,474737.0
2018-10-23,11,564007.0
2018-10-23,12,587885.0
2018-10-23,13,522532.0
2018-10-23,14,485196.0
2018-10-23,15,646827.0
2018-10-23,16,480051.0
2018-10-23,17,449924.0
2018-10-23,18,417814.0
2018-10-23,19,442231.0
2018-10-23,20,481850.0
2018-10-23,21,440921.0
2018-10-23,22,508893.0
2018-10-23,23,463229.0
2018-10-24,0,337609.0
2018-10-24,1,183231.0
2018-10-24,2,79029.0
2018-10-24,3,37085.0
2018-10-24,4,29360.0
2018-10-24,5,45558.0
2018-10-24,6,89734.0
2018-10-24,7,186380.0
2018-10-24,8,365593.0
2018-10-24,9,422394.0
2018-10-24,10,466073.0
2018-10-24,11,500629.0
2018-10-24,12,533419.0
2018-10-24,13,486407.0
2018-10-24,14,478310.0
2018-10-24,15,525882.0
2018-10-24,16,484136.0
2018-10-24,17,393867.0
2018-10-24,18,356331.0
2018-10-24,19,502837.0
2018-10-24,20,437636.0
2018-10-24,21,433729.0
2018-10-24,22,548697.0
2018-10-24,23,502534.0
2018-10-25,0,300776.0
2018-10-25,1,158566.0
2018-10-25,2,72527.0
2018-10-25,3,39181.0
2018-10-25,4,23393.0
2018-10-25,5,27606.0
2018-10-25,6,132549.0
2018-10-25,7,210529.0
2018-10-25,8,304596.0
2018-10-25,9,439215.0
2018-10-25,10,532741.0
2018-10-25,11,590292.0
2018-10-25,12,625795.0
2018-10-25,13,535901.0
2018-10-25,14,528240.0
2018-10-25,15,519447.0
2018-10-25,16,470454.0
2018-10-25,17,435902.0
2018-10-25,18,436951.0
2018-10-25,19,358552.0
2018-10-25,20,418837.1
2018-10-25,21,464350.0
2018-10-25,22,514626.0
2018-10-25,23,500849.0
2018-10-26,0,338739.0
2018-10-26,1,145989.0
2018-10-26,2,56470.0
2018-10-26,3,32821.0
2018-10-26,4,25608.0
2018-10-26,5,44988.0
2018-10-26,6,89497.0
2018-10-26,7,220543.0
2018-10-26,8,356363.0
2018-10-26,9,423185.0
2018-10-26,10,522423.0
2018-10-26,11,547194.0
2018-10-26,12,538099.0
2018-10-26,13,421959.0
2018-10-26,14,490945.0
2018-10-26,15,542324.0
2018-10-26,16,427014.0
2018-10-26,17,354989.0
2018-10-26,18,352557.0
2018-10-26,19,377768.0
2018-10-26,20,280478.0
2018-10-26,21,380647.0
2018-10-26,22,414886.0
2018-10-26,23,501118.0
2018-10-27,0,365746.0
2018-10-27,1,209687.0
2018-10-27,2,127518.0
2018-10-27,3,53778.0
2018-10-27,4,33498.0
2018-10-27,5,98816.0
2018-10-27,6,134905.0
2018-10-27,7,206633.0
2018-10-27,8,292183.0
2018-10-27,9,379444.0
2018-10-27,10,423350.0
2018-10-27,11,467727.0
2018-10-27,12,583220.0
2018-10-27,13,576337.0
2018-10-27,14,475228.0
2018-10-27,15,478617.0
2018-10-27,16,373475.0
2018-10-27,17,352569.0
2018-10-27,18,362853.0
2018-10-27,19,395936.0
2018-10-27,20,268388.0
2018-10-27,21,322027.0
2018-10-27,22,423077.0
2018-10-27,23,339626.0
2018-10-28,0,577177.0
2018-10-28,1,284229.0
2018-10-28,2,124398.0
2018-10-28,3,66852.0
2018-10-28,4,41230.0
2018-10-28,5,75573.0
2018-10-28,6,90379.0
2018-10-28,7,211701.0
2018-10-28,8,326425.0
2018-10-28,9,448795.0
2018-10-28,10,496164.0
2018-10-28,11,500254.0
2018-10-28,12,512664.0
2018-10-28,13,429185.0
2018-10-28,14,536984.0
2018-10-28,15,556406.0
2018-10-28,16,482782.0
2018-10-28,17,431720.0
2018-10-28,18,473756.0
2018-10-28,19,417131.0
2018-10-28,20,403888.0
2018-10-28,21,469367.0
2018-10-28,22,500396.0
2018-10-28,23,566935.0
2018-10-29,0,396887.1
2018-10-29,1,168764.0
2018-10-29,2,84139.0
2018-10-29,3,57314.0
2018-10-29,4,37105.0
2018-10-29,5,30609.0
2018-10-29,6,75442.0
2018-10-29,7,154175.0
2018-10-29,8,284172.0
2018-10-29,9,428210.0
2018-10-29,10,445305.0
2018-10-29,11,577609.0
2018-10-29,12,457753.0
2018-10-29,13,588406.0
2018-10-29,14,581262.0
2018-10-29,15,599301.0
2018-10-29,16,471479.0
2018-10-29,17,397233.0
2018-10-29,18,432532.0
2018-10-29,19,450550.0
2018-10-29,20,464404.0
2018-10-29,21,445159.0
2018-10-29,22,521313.0
2018-10-29,23,493437.0
2018-10-30,0,373794.0
2018-10-30,1,214561.0
2018-10-30,2,64353.0
2018-10-30,3,37224.0
2018-10-30,4,35114.0
2018-10-30,5,41586.0
2018-10-30,6,120347.0
2018-10-30,7,218403.0
2018-10-30,8,350354.0
2018-10-30,9,434651.0
2018-10-30,10,597521.0
2018-10-30,11,667490.0
2018-10-30,12,575135.0
2018-10-30,13,537219.0
2018-10-30,14,551110.0
2018-10-30,15,535234.0
2018-10-30,16,558172.0
2018-10-30,17,391246.0
2018-10-30,18,438029.0
2018-10-30,19,395959.0
2018-10-30,20,443640.0
2018-10-30,21,478788.0
2018-10-30,22,511753.0
2018-10-30,23,419848.0
2018-10-31,0,299674.0
2018-10-31,1,149728.0
2018-10-31,2,98692.1
2018-10-31,3,31440.0
2018-10-31,4,40578.0
2018-10-31,5,46557.0
2018-10-31,6,75764.0
2018-10-31,7,191805.0
2018-10-31,8,337640.0
2018-10-31,9,416623.0
2018-10-31,10,385296.0
2018-10-31,11,539735.0
2018-10-31,12,493313.0
2018-10-31,13,415314.28
2018-10-31,14,410916.8
2018-10-31,15,481893.05
2018-10-31,16,538348.78
2018-10-31,17,365267.25
2018-10-31,18,350374.05
2018-10-31,19,429258.67
2018-10-31,20,371212.12
2018-10-31,21,337942.97
2018-10-31,22,475657.16
2018-10-31,23,439971.9
2018-11-01,0,333016.9
2018-11-01,1,183870.77
2018-11-01,2,116022.97
2018-11-01,3,27800.0
2018-11-01,4,44838.0
2018-11-01,5,44307.0
2018-11-01,6,78431.0
2018-11-01,7,208708.65
2018-11-01,8,340219.0
2018-11-01,9,445033.83
2018-11-01,10,460983.55
2018-11-01,11,660544.13
2018-11-01,12,598399.42
2018-11-01,13,471946.56
2018-11-01,14,463856.15
2018-11-01,15,520748.07
2018-11-01,16,469595.73
2018-11-01,17,401302.35
2018-11-01,18,386115.75
2018-11-01,19,491124.35
2018-11-01,20,375244.55
2018-11-01,21,361409.0
2018-11-01,22,427744.0
2018-11-01,23,463506.7
2018-11-02,0,340919.75
2018-11-02,1,207954.55
2018-11-02,2,53214.97
2018-11-02,3,27911.0
2018-11-02,4,21505.0
2018-11-02,5,44953.14
2018-11-02,6,92126.0
2018-11-02,7,201358.97
2018-11-02,8,308184.0
2018-11-02,9,474333.5
2018-11-02,10,550327.15
2018-11-02,11,524955.7
2018-11-02,12,480176.07
2018-11-02,13,400770.7
2018-11-02,14,425398.3
2018-11-02,15,435981.0
2018-11-02,16,405004.85
2018-11-02,17,386473.33
2018-11-02,18,353159.35
2018-11-02,19,465624.7
2018-11-02,20,453273.82
2018-11-02,21,435452.55
2018-11-02,22,504058.55
2018-11-02,23,417692.67
2018-11-03,0,397271.35
2018-11-03,1,179540.12
2018-11-03,2,76404.0
2018-11-03,3,52986.0
2018-11-03,4,13513.0
2018-11-03,5,50066.0
2018-11-03,6,93852.0
2018-11-03,7,174909.0
2018-11-03,8,309668.0
2018-11-03,9,348472.0
2018-11-03,10,422361.55
2018-11-03,11,488655.7
2018-11-03,12,471030.95
2018-11-03,13,436003.42
2018-11-03,14,387752.0
2018-11-03,15,425763.7
2018-11-03,16,429410.0
2018-11-03,17,314728.23
2018-11-03,18,376888.0
2018-11-03,19,497795.17
2018-11-03,20,377689.0
2018-11-03,21,331862.0
2018-11-03,22,374218.0
2018-11-03,23,456423.0
2018-11-04,0,377055.0
2018-11-04,1,209155.0
2018-11-04,2,80999.0
2018-11-04,3,25912.0
2018-11-04,4,31865.0
2018-11-04,5,36390.0
2018-11-04,6,72719.0
2018-11-04,7,189019.0
2018-11-04,8,310739.0
2018-11-04,9,406405.33
2018-11-04,10,423260.0
2018-11-04,11,507707.0
2018-11-04,12,468016.7
2018-11-04,13,537819.0
2018-11-04,14,516268.35
2018-11-04,15,487143.0
2018-11-04,16,356431.0
2018-11-04,17,292962.0
2018-11-04,18,384798.58
2018-11-04,19,345216.0
2018-11-04,20,333526.17
2018-11-04,21,366811.33
2018-11-04,22,433760.52
2018-11-04,23,464365.35
2018-11-05,0,394035.0
2018-11-05,1,225883.35
2018-11-05,2,99484.0
2018-11-05,3,59583.0
2018-11-05,4,33343.0
2018-11-05,5,37979.0
2018-11-05,6,99950.0
2018-11-05,7,210094.0
2018-11-05,8,325970.0
2018-11-05,9,382227.0
2018-11-05,10,420923.0
2018-11-05,11,467496.0
2018-11-05,12,476487.0
2018-11-05,13,449266.35
2018-11-05,14,376977.0
2018-11-05,15,294270.0
2018-11-05,16,250683.0
2018-11-05,17,275815.0
2018-11-05,18,262424.0
2018-11-05,19,284418.0
2018-11-05,20,271080.0
2018-11-05,21,310307.0
2018-11-05,22,297112.0
2018-11-05,23,322957.0
2018-11-06,0,273160.0
2018-11-06,1,176585.35
2018-11-06,2,115355.0
2018-11-06,3,73883.0
2018-11-06,4,47363.0
2018-11-06,5,51675.0
2018-11-06,6,138723.0
2018-11-06,7,215682.0
2018-11-06,8,299891.33
2018-11-06,9,274196.0
2018-11-06,10,355959.0
2018-11-06,11,385005.0
2018-11-06,12,384381.0
2018-11-06,13,315213.25
2018-11-06,14,338018.43
2018-11-06,15,335393.35
2018-11-06,16,294364.0
2018-11-06,17,205059.0
2018-11-06,18,252801.85
2018-11-06,19,223881.0
2018-11-06,20,219364.0
2018-11-06,21,261124.0
2018-11-06,22,283613.25
2018-11-06,23,621946.0
2018-11-07,0,606615.17
2018-11-07,1,343925.0
2018-11-07,2,148750.0
2018-11-07,3,76633.0
2018-11-07,4,67061.1
2018-11-07,5,102545.0
2018-11-07,6,100148.0
2018-11-07,7,242373.0
2018-11-07,8,387778.0
2018-11-07,9,302572.0
2018-11-07,10,339574.0
2018-11-07,11,345999.0
2018-11-07,12,273443.0
2018-11-07,13,312555.0
2018-11-07,14,250126.0
2018-11-07,15,277926.0
2018-11-07,16,225401.1
2018-11-07,17,826713.0
2018-11-07,18,694915.0
2018-11-07,19,314632.0
2018-11-07,20,183826.0
2018-11-07,21,250701.0
2018-11-07,22,244820.0
2018-11-07,23,648181.0
2018-11-08,0,423521.0
2018-11-08,1,261134.0
2018-11-08,2,135709.0
2018-11-08,3,63805.0
2018-11-08,4,41847.0
2018-11-08,5,64412.0
2018-11-08,6,106080.0
2018-11-08,7,137717.0
2018-11-08,8,215968.0
2018-11-08,9,307156.0
2018-11-08,10,404092.0
2018-11-08,11,401116.0
2018-11-08,12,408465.0
2018-11-08,13,306216.0
2018-11-08,14,317390.0
2018-11-08,15,299955.0
2018-11-08,16,278189.0
2018-11-08,17,868632.0
2018-11-08,18,1070928.0
2018-11-08,19,490566.0
2018-11-08,20,356276.0
2018-11-08,21,348362.0
2018-11-08,22,304960.0
2018-11-08,23,357278.0
2018-11-09,0,252049.0
2018-11-09,1,226143.0
2018-11-09,2,93784.0
2018-11-09,3,29831.0
2018-11-09,4,27252.0
2018-11-09,5,47188.0
2018-11-09,6,65931.0
2018-11-09,7,180663.0
2018-11-09,8,324594.0
2018-11-09,9,341612.0
2018-11-09,10,383460.0
2018-11-09,11,465213.0
2018-11-09,12,469987.0
2018-11-09,13,303798.0
2018-11-09,14,337156.0
2018-11-09,15,281418.0
2018-11-09,16,290360.0
2018-11-09,17,236559.0
2018-11-09,18,257342.0
2018-11-09,19,224408.0
2018-11-09,20,234919.0
2018-11-09,21,358194.0
2018-11-09,22,423830.0
2018-11-09,23,388244.0
2018-11-10,0,303065.0
2018-11-10,1,246992.0
2018-11-10,2,98065.0
2018-11-10,3,63117.0
2018-11-10,4,39388.0
2018-11-10,5,55463.0
2018-11-10,6,104523.0
2018-11-10,7,195078.0
2018-11-10,8,308097.0
2018-11-10,9,317982.0
2018-11-10,10,412433.0
2018-11-10,11,439573.0
2018-11-10,12,497053.0
2018-11-10,13,378026.0
2018-11-10,14,342325.0
2018-11-10,15,401138.0
2018-11-10,16,401152.0
2018-11-10,17,285160.0
2018-11-10,18,259116.0
2018-11-10,19,312032.0
2018-11-10,20,327662.0
2018-11-10,21,251738.0
2018-11-10,22,368076.0
2018-11-10,23,343081.0
2018-11-11,0,355598.0
2018-11-11,1,229284.0
2018-11-11,2,150971.0
2018-11-11,3,94002.0
2018-11-11,4,58457.0
2018-11-11,5,43299.0
2018-11-11,6,103659.0
2018-11-11,7,208959.0
2018-11-11,8,308264.0
2018-11-11,9,326518.0
2018-11-11,10,397812.0
2018-11-11,11,434833.0
2018-11-11,12,406442.0
2018-11-11,13,378214.0
2018-11-11,14,400297.0
2018-11-11,15,341405.0
2018-11-11,16,346544.0
2018-11-11,17,322460.0
2018-11-11,18,548235.0
2018-11-11,19,459831.0
2018-11-11,20,470541.0
2018-11-11,21,403710.0
2018-11-11,22,488363.0
2018-11-11,23,607124.0
2018-11-12,0,257238.0
2018-11-12,1,181420.0
2018-11-12,2,90066.0
2018-11-12,3,46226.0
2018-11-12,4,22763.0
2018-11-12,5,43203.0
2018-11-12,6,84897.0
2018-11-12,7,237553.0
2018-11-12,8,292861.0
2018-11-12,9,357753.0
2018-11-12,10,465763.0
2018-11-12,11,482002.0
2018-11-12,12,357974.0
2018-11-12,13,365459.0
2018-11-12,14,367643.0
2018-11-12,15,412860.0
2018-11-12,16,325463.0
2018-11-12,17,288880.0
2018-11-12,18,371548.0
2018-11-12,19,454577.0
2018-11-12,20,372471.0
2018-11-12,21,456712.0
2018-11-12,22,694166.0
2018-11-12,23,423023.0
2018-11-13,0,313608.0
2018-11-13,1,181581.0
2018-11-13,2,125529.0
2018-11-13,3,56593.0
2018-11-13,4,29509.0
2018-11-13,5,58466.0
2018-11-13,6,141034.0
2018-11-13,7,289914.0
2018-11-13,8,447769.0
2018-11-13,9,619233.0
2018-11-13,10,708214.0
2018-11-13,11,598601.0
2018-11-13,12,512010.0
2018-11-13,13,424920.0
2018-11-13,14,515343.0
2018-11-13,15,446369.0
2018-11-13,16,466045.0
2018-11-13,17,512149.0
2018-11-13,18,373232.0
2018-11-13,19,415167.0
2018-11-13,20,531712.0
2018-11-13,21,456645.0
2018-11-13,22,600339.0
2018-11-13,23,597644.0
2018-11-14,0,329975.0
2018-11-14,1,180370.0
2018-11-14,2,124489.0
2018-11-14,3,45374.0
2018-11-14,4,29636.0
2018-11-14,5,59631.0
2018-11-14,6,130741.0
2018-11-14,7,296064.0
2018-11-14,8,464709.0
2018-11-14,9,525785.0
2018-11-14,10,521013.0
2018-11-14,11,546278.0
2018-11-14,12,648349.0
2018-11-14,13,602196.0
2018-11-14,14,504149.0
2018-11-14,15,603598.0
2018-11-14,16,672109.0
2018-11-14,17,514391.1
2018-11-14,18,473939.0
2018-11-14,19,553074.0
2018-11-14,20,651976.0
2018-11-14,21,454479.0
2018-11-14,22,440682.0
2018-11-14,23,493794.0
2018-11-15,0,325164.0
2018-11-15,1,187052.0
2018-11-15,2,100631.0
2018-11-15,3,66034.0
2018-11-15,4,56535.0
2018-11-15,5,56675.0
2018-11-15,6,138025.0
2018-11-15,7,295068.0
2018-11-15,8,515690.0
2018-11-15,9,576200.0
2018-11-15,10,559997.0
2018-11-15,11,781223.0
2018-11-15,12,716013.0
2018-11-15,13,704768.0
2018-11-15,14,637118.0
2018-11-15,15,468546.0
2018-11-15,16,625318.0
2018-11-15,17,688057.0
2018-11-15,18,400664.0
2018-11-15,19,575285.0
2018-11-15,20,508513.0
2018-11-15,21,416624.0
2018-11-15,22,535271.0
2018-11-15,23,474818.0
2018-11-16,0,352668.0
2018-11-16,1,216628.0
2018-11-16,2,100200.0
2018-11-16,3,55123.0
2018-11-16,4,48635.0
2018-11-16,5,73201.0
2018-11-16,6,144312.0
2018-11-16,7,332285.0
2018-11-16,8,596781.0
2018-11-16,9,637791.0
2018-11-16,10,855679.0
2018-11-16,11,898070.0
2018-11-16,12,637912.0
2018-11-16,13,470815.0
2018-11-16,14,545129.0
2018-11-16,15,528174.0
2018-11-16,16,477594.0
2018-11-16,17,454295.0
2018-11-16,18,445404.0
2018-11-16,19,392516.0
2018-11-16,20,418001.0
2018-11-16,21,589657.0
2018-11-16,22,696617.0
2018-11-16,23,605361.0
2018-11-17,0,389677.0
2018-11-17,1,248341.0
2018-11-17,2,146980.0
2018-11-17,3,47268.0
2018-11-17,4,35060.0
2018-11-17,5,55542.0
2018-11-17,6,142873.0
2018-11-17,7,242083.0
2018-11-17,8,434343.0
2018-11-17,9,416382.0
2018-11-17,10,533748.0
2018-11-17,11,790754.0
2018-11-17,12,704115.0
2018-11-17,13,523987.0
2018-11-17,14,499532.0
2018-11-17,15,512281.0
2018-11-17,16,548644.0
2018-11-17,17,635126.0
2018-11-17,18,473823.0
2018-11-17,19,432829.0
2018-11-17,20,412733.0
2018-11-17,21,629357.0
2018-11-17,22,793269.0
2018-11-17,23,694365.0
2018-11-18,0,514954.0
2018-11-18,1,304814.0
2018-11-18,2,164855.0
2018-11-18,3,51500.0
2018-11-18,4,42771.0
2018-11-18,5,94095.0
2018-11-18,6,118674.0
2018-11-18,7,255779.0
2018-11-18,8,269513.0
2018-11-18,9,380308.0
2018-11-18,10,525129.0
2018-11-18,11,676630.0
2018-11-18,12,444369.0
2018-11-18,13,384807.0
2018-11-18,14,638176.0
2018-11-18,15,711818.0
2018-11-18,16,614123.0
2018-11-18,17,544696.0
2018-11-18,18,599478.0
2018-11-18,19,463983.0
2018-11-18,20,498162.0
2018-11-18,21,395881.0
2018-11-18,22,467645.0
2018-11-18,23,493952.0
2018-11-19,0,334907.0
2018-11-19,1,238046.0
2018-11-19,2,122558.0
2018-11-19,3,66311.0
2018-11-19,4,57911.0
2018-11-19,5,55706.0
2018-11-19,6,149678.0
2018-11-19,7,222138.0
2018-11-19,8,226533.0
2018-11-19,9,415149.0
2018-11-19,10,606786.0
2018-11-19,11,654824.0
2018-11-19,12,696767.0
2018-11-19,13,640158.0
2018-11-19,14,655923.0
2018-11-19,15,720610.0
2018-11-19,16,668747.0
2018-11-19,17,526531.0
2018-11-19,18,518901.0
2018-11-19,19,584322.0
2018-11-19,20,580808.0
2018-11-19,21,425545.0
2018-11-19,22,582062.0
2018-11-19,23,489947.0
2018-11-20,0,366112.0
2018-11-20,1,197298.0
2018-11-20,2,76183.0
2018-11-20,3,64344.0
2018-11-20,4,35312.0
2018-11-20,5,61002.0
2018-11-20,6,142211.0
2018-11-20,7,299052.0
2018-11-20,8,324377.0
2018-11-20,9,509371.0
2018-11-20,10,617296.0
2018-11-20,11,694148.0
2018-11-20,12,629409.0
2018-11-20,13,597473.0
2018-11-20,14,570174.0
2018-11-20,15,763139.0
2018-11-20,16,781283.0
2018-11-20,17,704724.0
2018-11-20,18,530390.0
2018-11-20,19,458039.0
2018-11-20,20,597191.0
2018-11-20,21,626371.0
2018-11-20,22,1099540.0
2018-11-20,23,1093044.0
2018-11-21,0,628044.0
2018-11-21,1,323506.0
2018-11-21,2,166247.0
2018-11-21,3,70133.0
2018-11-21,4,64957.0
2018-11-21,5,89030.0
2018-11-21,6,85164.0
2018-11-21,7,231520.0
2018-11-21,8,399728.0
2018-11-21,9,543782.0
2018-11-21,10,568101.0
2018-11-21,11,656719.0
2018-11-21,12,684327.0
2018-11-21,13,587118.0
2018-11-21,14,552861.0
2018-11-21,15,657383.0
2018-11-21,16,555432.0
2018-11-21,17,535769.0
2018-11-21,18,498093.0
2018-11-21,19,589625.0
2018-11-21,20,653237.0
2018-11-21,21,526064.0
2018-11-21,22,623571.0
2018-11-21,23,507050.0
2018-11-22,0,369011.0
2018-11-22,1,196637.0
2018-11-22,2,87762.0
2018-11-22,3,71189.0
2018-11-22,4,29216.0
2018-11-22,5,60665.0
2018-11-22,6,111925.0
2018-11-22,7,234048.0
2018-11-22,8,362403.0
2018-11-22,9,485220.0
2018-11-22,10,578170.0
2018-11-22,11,628744.0
2018-11-22,12,543554.0
2018-11-22,13,554975.0
2018-11-22,14,531111.0
2018-11-22,15,629580.0
2018-11-22,16,517442.0
2018-11-22,17,392370.0
2018-11-22,18,444573.0
2018-11-22,19,555582.0
2018-11-22,20,499623.0
2018-11-22,21,528367.0
2018-11-22,22,569112.0
2018-11-22,23,465717.0
2018-11-23,0,352229.0
2018-11-23,1,214886.0
2018-11-23,2,90671.0
2018-11-23,3,46480.0
2018-11-23,4,36971.0
2018-11-23,5,69377.0
2018-11-23,6,103894.0
2018-11-23,7,216445.0
2018-11-23,8,342158.0
2018-11-23,9,436374.0
2018-11-23,10,540500.0
2018-11-23,11,558295.0
2018-11-23,12,568647.0
2018-11-23,13,553118.0
2018-11-23,14,545944.0
2018-11-23,15,532627.0
2018-11-23,16,487753.0
2018-11-23,17,462960.0
2018-11-23,18,613288.0
2018-11-23,19,717193.0
2018-11-23,20,618239.0
2018-11-23,21,566054.0
2018-11-23,22,671412.0
2018-11-23,23,680606.0
2018-11-24,0,427260.0
2018-11-24,1,232418.0
2018-11-24,2,78223.0
2018-11-24,3,45369.0
2018-11-24,4,44841.0
2018-11-24,5,58071.0
2018-11-24,6,107601.0
2018-11-24,7,302103.0
2018-11-24,8,439849.0
